h,t,n,h_p,i,w,C,W,V,M_y,M_Rd,M_y/M_Rd,V_z,V_Rd,V_z/V_Rd,P_z,N_Rd,P_z/N_Rd,u_z,u_z/u_zul,u_z,u_z/u_zul,f_gs0,f_gs1,f_gs2,fh_0,fh_1,fh_2,BC0,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,BC9,BC10
1.102350886,0.152553429,5,1.079786283,3,1.13,80699.58,178.43,71.37,-4670.68,3592.28,1.3,-847.91,878.62,0.97,202.13,27082.36,0.01,26.2,0.52,82.04,1.88,1.1,2.77,3.06,3.41,4.24,8.16,1,0,0,0,1,0,0,0,0,0,0
0.3654229,0.174110846,5,0.869708433,2,5.21,73016.45,163.2,65.28,-5445.36,1096.13,4.97,-1140.6,532.68,2.14,207.73,18891.45,0.01,563.1,10.38,1606.48,34.56,0.54,0.71,1.34,0.77,2.24,2.75,0,0,0,0,1,0,0,0,0,0,0
0.770653287,0.240993859,3,0.876582897,1,1.31,105032.19,235,94,-5680.07,2468.74,2.3,-1062.95,771.66,1.38,430.55,19131.55,0.02,64.9,1.26,192.2,4.36,1.15,1.71,3.19,2.23,3.03,5.92,0,0,0,0,1,0,0,0,0,0,0
1.203388668,0.241044982,4,1.186117656,2,3.22,127402.81,283.17,113.27,-7836.34,3934.52,1.99,-1351.87,903.04,1.5,330.42,31901.1,0.01,41.1,0.78,113.42,2.51,1.2,2.27,3.13,2.62,4.37,7.84,1,0,0,0,1,0,0,0,0,0,0
0.246532962,0.231245663,5,1.202256072,0,6.26,97319.62,215.67,86.27,-3907.29,693.42,5.64,-460.1,414.85,1.11,93.03,32671.99,0,3249.8,56.11,10279.3,207.07,0.23,0.44,0.72,0.32,1.04,2.08,0,0,0,0,1,0,0,0,1,0,0
0.229962126,0.200316921,5,1.033713378,0,0.76,74310.06,164.91,65.96,-1942.25,637.29,3.05,-337.76,395.47,0.85,86.58,25134.86,0,690.5,13.51,2033.43,46.43,0.33,0.53,1.13,0.7,1.81,2.03,1,0,0,0,0,0,0,0,0,0,0
1.653244762,0.194152822,6,0.757923589,2,2.84,114368.34,257.44,102.98,-6492.03,5458.29,1.19,-1253.65,984.24,1.27,324.71,15252.56,0.02,23.3,0.45,60.08,1.34,1.65,2.98,3.36,3.54,5.14,8.72,1,0,0,0,1,0,0,0,0,0,0
1.255612923,0.1649986,2,1.027495099,0,3.82,100717.69,222.17,88.87,-8428.09,4111.41,2.05,-1213.15,914.57,1.33,581.33,24878.52,0.02,58.5,1.05,203.71,4.28,1.42,1.73,4.07,2.26,3.11,5.65,0,0,0,0,1,0,0,0,1,0,0
0.555304961,0.151280465,5,1.319329457,2,3.3,72666.68,158.52,63.41,-5211,1739.3,3,-968.45,667.01,1.45,167.28,38576.2,0,166.8,3.16,490.82,10.85,0.61,1.05,1.57,1.41,2.9,4.85,1,0,0,0,1,0,0,0,0,0,0
0.489315809,0.121845199,6,0.996516977,1,2.81,58883.47,130.1,52.04,-3606.03,1515.78,2.38,-646.09,626.04,1.03,101.02,23624.52,0,126.3,2.29,314.05,6.65,0.7,1.24,1.86,1.59,2.95,3.5,0,0,0,0,0,0,0,0,1,0,0
1.127520589,0.177149412,3,1.033290588,2,2.24,94006.83,208.26,83.3,-5735.95,3677.53,1.56,-1025.89,884.98,1.16,381.61,25117.39,0.02,37.2,0.72,111.92,2.53,1.25,2.29,3.19,2.73,3.94,7.05,1,0,0,0,1,0,0,0,0,0,0
0.37069084,0.271351145,6,0.584805344,0,2.38,99392.83,224.63,89.85,-4959.11,1113.97,4.45,-712.39,537.18,1.33,131.59,10603.54,0.01,590.9,11.12,1881.39,41.31,0.54,1.16,1.63,0.75,2.46,3.18,0,0,0,0,1,0,0,0,1,0,0
1.963136624,0.218879777,5,0.540530096,2,1.09,131410.22,297.26,118.9,-6219.89,6507.96,0.96,-1312.63,1023.09,1.28,341.22,9607.05,0.04,11.2,0.22,34.5,0.79,1.68,3.95,4.67,3.98,5.3,8.64,1,0,0,0,1,0,0,0,0,0,0
0.483218144,0.251187904,4,1.245593952,2,2.52,102407.35,226.37,90.55,-6365.63,1495.13,4.26,-1147.05,621.98,1.84,284.54,34793.68,0.01,255.8,4.92,777.41,17.46,0.63,0.81,1.74,1.15,2.4,3.82,1,0,0,0,1,0,0,0,0,0,0
0.82455042,0.193731535,3,0.566791906,3,2.31,89789.54,202.51,81,3439.18,2651.3,1.3,-827.12,792.62,1.04,485.84,10188.66,0.05,55.4,1.05,162.9,3.59,1.24,1.81,3.09,2.32,2.85,4.03,0,1,1,1,0,0,0,0,0,0,0
0.560311841,0.258197901,6,1.21656072,0,4.93,117019.53,260.27,104.11,-11662.26,1756.26,6.64,-1439.89,669.92,2.15,220.83,33364,0.01,463,8.16,1492.86,30.68,0.61,1.25,1.94,0.85,2.89,3.29,0,0,0,0,1,0,0,0,1,0,0
1.722337123,0.15,4,1.099820129,0,1.12,94553.58,208.93,83.57,-5388.71,5692.32,0.95,-983.06,993.83,0.99,241.13,27955.68,0.01,12.6,0.25,36.48,0.84,1.6,3.85,4.22,4.57,5.12,9.19,1,0,0,0,1,0,0,0,0,0,0
2.114503078,0.197682176,3,0.821390694,0,3.38,138860.87,311.74,124.69,-9043.72,7020.68,1.29,-1566.02,1038.75,1.51,628.33,17257.25,0.04,22.4,0.41,78.13,1.66,2.18,2.97,4.73,3.64,4.36,7.34,0,0,0,0,1,0,0,0,1,0,0
1.608055892,0.191262085,6,1.247379154,2,1.85,114734.46,253.98,101.59,-6616.52,5305.22,1.25,-1188.5,977.63,1.22,220.37,34882.69,0.01,17.2,0.34,47.78,1.09,1.37,3.33,3.63,4.04,5.45,9.78,1,0,0,0,1,0,0,0,0,0,0
1.838057689,0.243185697,6,1.02349249,1,2.68,156530.78,350.93,140.37,-7279.59,6084.29,1.2,-1389.19,1008.64,1.38,247.88,24714.33,0.01,10.4,0.19,25.91,0.55,1.92,4.18,4.47,5.47,5.75,11.36,0,0,0,0,1,0,0,0,1,0,0
1.827055286,0.222630798,4,1.122177364,2,0.95,135611.98,301.92,120.77,-6840.04,6047.02,1.13,-1305.23,1007.29,1.3,361.87,28949.24,0.01,11,0.22,31.81,0.73,1.75,4.16,4.66,4.66,5.55,9.36,1,0,0,0,1,0,0,0,0,0,0
1.053781148,0.266890574,4,0.668656555,1,1.81,126122.77,284.63,113.85,-5892.26,3427.76,1.72,-1207,865.77,1.39,302.78,12705.63,0.02,33.1,0.63,91.63,2.03,1.42,2.4,3.07,3.08,3.42,6.26,0,0,0,0,1,0,0,0,0,0,0
1.327690961,0.182800088,3,0.624676997,1,6.44,115353.31,260.2,104.08,-4969.64,4355.56,1.14,-1014.66,929.42,1.09,442.51,11568.02,0.04,17.3,0.29,42.76,0.83,1.45,2.14,2.98,3.07,3.79,4.18,0,0,0,0,0,0,0,0,1,0,0
1.587744089,0.201312366,3,0.555791756,1,2.49,120001.85,271.09,108.44,-5252.44,5236.42,1,-1123.77,974.57,1.15,557.35,9941.69,0.06,14.8,0.27,38.69,0.83,1.51,2.78,3.71,3.13,4.5,5.64,0,0,0,0,1,0,0,0,1,0,0
1.067496593,0.181703771,4,0.679200364,0,5.62,101086.18,227.63,91.05,-9428.7,3474.22,2.71,1437.89,869.48,1.65,261.29,12989.86,0.02,102.1,1.78,334.18,6.79,1.35,1.75,3.36,1.79,3.48,5.91,0,0,0,0,1,0,0,0,1,0,0
0.612556359,0.185285871,4,1.120933202,1,2.58,88048.86,194.82,77.93,-4776.11,1933.23,2.47,-868.97,698.71,1.24,184.75,28893.42,0.01,86.9,1.59,219.33,4.69,0.88,1.47,2.04,1.91,3.12,4.3,0,0,0,0,0,0,0,0,1,0,0
1.019112831,0.236627267,2,0.657810611,2,4.18,115942.88,260.84,104.34,-8341.31,3310.33,2.52,-1339.53,856.1,1.57,771.03,12417.89,0.06,64.6,1.21,168.91,3.68,1.24,1.55,2.22,1.81,2.69,3.14,0,0,0,0,1,0,0,0,0,0,0
1.45346309,0.139443667,6,0.785878529,1,2.35,84356.06,189.03,75.61,-4382.9,4781.58,0.92,-853.28,952.74,0.9,146.4,16115.7,0.01,15.2,0.28,39.15,0.85,1.55,3.29,3.7,4.54,4.9,9.43,0,0,0,0,1,0,0,0,1,0,0
0.559630754,0.281361331,3,0.798957197,2,5.91,116121,260.92,104.37,-8000.34,1753.96,4.56,-1383.12,669.53,2.07,460.03,16530.25,0.03,289.3,5.3,812.08,17.34,0.71,0.97,1.67,1.05,2.05,2.9,0,0,0,0,1,0,0,0,0,0,0
0.675469534,0.205991596,6,0.732985292,0,3.05,93072.28,209.44,83.77,-8355.53,2146.33,3.89,1391.27,730.04,1.91,160.42,14508.95,0.01,200.6,3.69,640.23,13.75,0.94,1.64,2.89,1.28,3.71,4.3,0,0,0,0,1,0,0,0,1,0,0
1.718323653,0.236707846,4,1.392172952,0,1.8,146383.79,323.11,129.25,-9244.51,5678.72,1.63,-1509.35,993.29,1.52,269.05,42526.51,0.01,17.9,0.34,55.6,1.25,1.99,3.27,4.18,4.16,5.24,9.94,0,0,0,0,1,0,0,0,0,0,0
1.432984518,0.216299894,3,0.815350584,1,6.51,139529.53,313.71,125.49,-5902.35,4712.21,1.25,-1180.29,949.15,1.24,495.63,17059.53,0.03,14.9,0.25,36.11,0.7,1.73,2.37,3.27,3.67,4.2,4.97,0,0,0,0,0,0,0,0,1,0,0
0.664357937,0.226251942,5,1.246879578,1,6.05,116803.28,259.23,103.69,-5446.49,2108.69,2.58,-1018.92,724.75,1.41,227.08,34857.77,0.01,68.5,1.14,160.63,3.13,0.9,1.57,2.04,2.12,3.02,3.78,0,0,0,0,0,0,0,0,1,0,0
0.533562298,0.242701797,3,0.926544323,0,4.2,106842.46,238.76,95.5,-10397.16,1665.66,6.24,-1336.11,654.08,2.04,455.8,20933.28,0.02,479.1,8.56,1546.35,32.23,0.59,1.16,1.87,0.83,2.61,2.83,0,0,0,0,1,0,0,0,1,0,0
1.096190666,0.28,5,1.050380894,3,2.63,139012.07,311.25,124.5,-5717.14,3571.41,1.6,-1184.41,877.04,1.35,402.96,25829.6,0.02,26.9,0.5,83.12,1.81,1.94,2.57,3.13,3.4,6.39,7.58,0,1,1,1,0,0,0,0,0,0,0
1.094408617,0.132998343,3,1.413409169,0,5.68,88261.09,190.41,76.16,-8523.01,3565.37,2.39,-1086.82,876.57,1.24,377.6,43718.11,0.01,88.6,1.54,304.28,6.18,1.41,1.67,3.02,1.91,3.79,6,0,0,0,0,1,0,0,0,1,0,0
0.986352815,0.214291031,6,1.118544847,1,3.62,115850.96,258.2,103.28,-5755.71,3199.36,1.8,-1056.85,846.56,1.25,194.6,28786.45,0.01,31.4,0.55,76.22,1.57,1.17,2.42,3.15,3.16,4.18,6.2,0,0,0,0,0,0,0,0,1,0,0
1.194762269,0.258973996,3,1.028943531,1,4.17,146447.47,327.53,131.01,-6618.98,3905.3,1.7,-1264.95,901.07,1.4,541.24,24938.09,0.02,23.1,0.4,55.09,1.12,1.55,2.44,2.96,3.38,3.92,5.82,0,0,0,0,0,0,0,0,1,0,0
0.522011559,0.239500722,4,0.966886739,1,5.27,111211.87,248.9,99.56,-5367.08,1626.53,3.3,-1011.3,646.99,1.56,229.29,22461,0.01,139.7,2.37,332,6.56,0.93,1.12,1.57,1.49,2.47,2.97,0,0,0,0,0,0,0,0,1,0,0
1.021731384,0.217447935,5,0.942278505,1,2.07,109270.21,244.58,97.83,-5546.34,3319.2,1.67,-1055.3,856.85,1.23,197.57,21521.37,0.01,30.8,0.58,81.68,1.79,1.26,2.49,3.15,3.22,4.07,7.52,0,0,0,0,1,0,0,0,0,0,0
2.091495953,0.289869836,6,0.63238634,0,0.32,187248.26,423.68,169.47,7545.42,6942.75,1.09,-1473.12,1036.48,1.42,492.45,11761.85,0.04,11.8,0.22,37.02,0.79,2.27,3.25,4.06,4.78,6.09,8.25,0,0,1,1,0,0,0,0,0,1,1
0.753217874,0.206965362,3,0.706272607,2,3.74,94142.25,211.56,84.62,-6047.17,2409.68,2.51,-1085.8,764.5,1.42,413.48,13740.02,0.03,118.9,2.24,334.71,7.35,1.03,1.35,2.21,1.6,2.8,4.23,1,0,0,0,1,0,0,0,0,0,0
0.475839152,0.110654458,5,1.177670379,0,1.92,53383.66,115.91,46.36,-4882.77,1470.13,3.32,-708.8,617.01,1.15,132.17,31501.75,0,252.1,4.83,802.46,17.93,0.85,0.87,1.7,1.15,3.33,3.69,0,0,0,0,1,0,0,0,0,0,0
1.189170568,0.158852479,2,0.683124475,2,2.33,84280.57,188.62,75.45,-6017.34,3886.36,1.55,-993.5,899.78,1.1,589.82,13096.78,0.05,32.2,0.62,93.62,2.11,1.44,2.03,2.96,2.48,3.4,3.69,1,0,0,0,1,0,0,0,0,0,0
0.953053521,0.211962287,4,1.096439171,0,1.86,104186.14,231.42,92.57,-7632.8,3086.57,2.47,-1183.94,836.43,1.42,236.5,27807.17,0.01,61.7,1.19,196.05,4.39,1.46,1.76,3.28,2.31,4.09,8.07,0,0,0,0,1,0,0,0,0,0,0
1.295735231,0.162603155,3,0.856095268,1,3.57,98726.91,220.65,88.26,-4757.28,4247.32,1.12,-928.06,922.98,1.01,416.01,18421.58,0.02,19.3,0.34,46.73,0.96,1.61,2.53,3.15,3.65,4.18,5.91,0,0,0,0,0,0,0,0,1,0,0
0.202161278,0.194594079,2,0.830543045,1,5.23,83675.85,186.15,74.46,-2356.8,543.12,4.34,330.93,360.98,0.92,287.17,17559.63,0.02,3640.5,61.69,11195.77,221.35,0.21,0.29,0.39,0.29,0.46,0.75,0,0,0,0,0,0,0,0,1,0,0
0.26722862,0.164467434,4,1.240848027,2,3.42,69723.96,152.38,60.95,-3714.38,763.52,4.87,-787.66,437.91,1.8,180.4,34557.67,0.01,793.3,15,2313.85,51.06,0.41,0.46,0.94,0.66,1.79,2.12,1,0,0,0,1,0,0,0,0,0,0
1.547790188,0.130174079,5,0.705261118,2,0.77,76074.23,170.62,68.25,-4266.85,5101.09,0.84,-832.39,968.37,0.86,196.62,13711.46,0.01,14.6,0.29,42.75,0.98,1.51,3.58,3.95,4.17,4.7,8.67,1,0,0,0,1,0,0,0,0,0,0
0.882931327,0.162629822,4,1.296164159,3,3.5,89745.19,196.63,78.65,-4133.93,2849.05,1.45,-963.92,813.52,1.19,329.55,37364.43,0.01,34.1,0.62,99.16,2.1,1.56,2.18,2.33,3.04,5.76,6.74,0,0,0,1,0,0,0,0,0,0,0
1.767891083,0.199545531,6,1.017189791,1,2.46,128650.54,287.68,115.07,-6196.33,5846.62,1.06,-1182.63,999.84,1.18,204.78,24457.1,0.01,10.7,0.2,27.07,0.58,1.76,4.08,4.25,5.39,5.7,11.56,0,0,0,0,1,0,0,0,1,0,0
1.644403696,0.111258199,5,1.127758893,1,0.41,74597.63,163.69,65.47,-5541.64,5428.34,1.02,-885,982.97,0.9,248.88,29200.4,0.01,19.6,0.37,54.3,1.2,1.66,3.2,3.58,3.89,6.64,10.36,0,1,0,0,1,0,0,0,0,0,0
0.635041502,0.282743274,5,1.04920292,2,2.04,114020.72,254.83,101.93,-7203.39,2009.39,3.59,-1214.66,710.3,1.71,276.86,25780.13,0.01,140.9,2.74,436.16,9.89,0.81,1.1,2.32,1.54,2.88,5.24,1,0,0,0,1,0,0,0,0,0,0
1.245965226,0.217242773,2,0.719465333,2,4.07,116319.54,261.1,104.44,-8273.59,4078.73,2.03,-1335.95,912.49,1.46,765.64,14116.2,0.05,42.6,0.8,109.55,2.39,1.4,1.89,2.39,2.21,3.28,3.61,0,0,0,0,1,0,0,0,0,0,0
1.01480141,0.217930465,3,1.274718524,2,4.23,115438.43,254.27,101.71,-7493.58,3295.73,2.27,-1245.26,854.87,1.46,414.21,36261.74,0.01,60.8,1.14,168.27,3.67,1,1.9,2.59,2.08,3.61,5.92,0,0,0,0,1,0,0,0,0,0,0
1.789413288,0.195464329,2,0.925943417,3,4.35,132927.81,296.48,118.59,10181.77,5919.52,1.72,1410.23,1002.59,1.41,1145.53,20911.02,0.06,42.9,0.76,139.24,2.89,1.48,2.51,3.37,2.46,3.48,4.7,0,0,0,1,0,0,0,0,0,1,1
1.952221642,0.126503711,2,1.012730998,2,0.67,88344.09,193.87,77.55,-5853.12,6470.99,0.91,-919.42,1021.89,0.9,573.61,24276.08,0.02,8.3,0.16,27.94,0.63,1.87,3.61,4.98,4.33,4.7,6.49,1,0,0,0,1,0,0,0,0,0,0
0.717384007,0.210639381,5,1.049243681,0,2.67,98068.3,218.4,87.36,-8504.72,2288.3,3.72,-1195.78,749.16,1.6,192.15,25781.84,0.01,154.1,2.87,494.57,10.75,1.07,1.63,2.68,1.47,3.95,4.92,0,0,0,0,1,0,0,0,1,0,0
0.53606349,0.252523984,4,0.793923251,1,0.69,97834.19,219.71,87.88,-6574.46,1674.13,3.93,-1069.52,655.59,1.63,329.51,16369.88,0.02,200.8,3.94,645.2,14.76,0.87,0.97,2.51,1.29,2.68,4.27,1,0,0,0,1,0,0,0,0,0,0
0.377325775,0.164620207,3,0.978085362,3,0.81,67740.69,149.56,59.83,-4993.34,1136.45,4.39,-794.52,542.76,1.46,289.05,22896.62,0.01,377.7,7.41,1169.9,26.76,0.68,0.72,1.9,0.95,2.19,2.89,1,0,0,0,1,0,0,0,0,0,0
1.700478903,0.245633791,2,0.866760722,3,0.75,141491.8,316.61,126.65,-8687.22,5618.28,1.55,-1470.94,990.86,1.49,822.8,18789.08,0.04,14.6,0.29,48.93,1.12,1.83,3.07,4.8,3.82,4.01,5.82,0,0,0,0,1,0,0,0,0,0,0
1.213850103,0.185646817,5,0.717351129,0,3.59,103175.62,232.23,92.89,-8818.75,3969.95,2.22,1628.85,905.41,1.8,188.83,14055.45,0.01,59.8,1.08,193.37,4.09,1.76,2.04,3.76,2.33,4.09,7.8,0,0,0,0,1,0,0,0,1,0,0
1.718676219,0.192837321,3,0.981223281,0,2.16,120207.99,267.95,107.18,-7717.11,5679.92,1.36,-1330.01,993.34,1.34,460.44,23019.58,0.02,22.3,0.42,75.05,1.66,1.99,2.95,4.82,3.65,4.58,8.24,0,0,0,0,1,0,0,0,1,0,0
1.099251302,0.197576593,3,1.09727022,0,5.73,115182.08,255.64,102.25,-10664.33,3581.78,2.98,-1408.87,877.83,1.61,538.61,27843.64,0.02,96.6,1.68,327.54,6.65,1.37,1.82,3.48,1.83,3.66,5.72,0,0,0,0,1,1,0,0,1,0,0
1.509306394,0.249074133,6,1.370184538,2,6.14,150238.86,333.66,133.47,-9783.3,4970.73,1.97,-1621.01,962.17,1.69,262.07,41311.71,0.01,35,0.64,81.75,1.74,1.45,2.7,3.58,2.94,6,11.88,0,0,0,0,1,0,0,0,0,0,0
1.296240163,0.216104999,3,1.248619936,1,4.48,134727.22,298.29,119.32,-6228.61,4249.03,1.47,-1156.6,923.09,1.25,464.37,34944.63,0.01,18.2,0.31,42.74,0.86,1.51,2.62,3.29,3.74,4.25,6.99,0,0,0,0,0,0,0,0,1,0,0
0.628850161,0.218365121,3,1.066490464,2,2.36,95441.52,211.52,84.61,-6249.38,1988.42,3.14,-1043.63,707.15,1.48,381.98,26511.63,0.01,131,2.53,398.12,8.97,0.86,1.18,2.34,1.58,2.66,4.19,1,0,0,0,1,0,0,0,0,0,0
2.261979249,0.1432765,4,1.064249439,2,5.12,109127,242.17,96.87,-6525.62,7520.21,0.87,-1212.43,1052.36,1.15,299.12,26416.13,0.01,19.6,0.36,40.93,0.88,1.81,3.72,4.18,3.6,6.64,9.66,0,0,0,0,1,0,0,0,0,0,0
2.10585157,0.226692786,5,0.864119606,0,2.15,149017.38,334.99,134,-9553.48,6991.37,1.37,1858.79,1037.9,1.79,204.06,18697.65,0.01,14.6,0.28,45.49,1.01,2.53,3.61,4.65,4.55,5.23,10.69,0,0,0,0,1,0,0,0,1,0,0
2.21281014,0.143007552,6,1.21529126,1,1.43,104318.62,229.97,91.99,-5263.39,7353.67,0.72,-1000.6,1047.99,0.96,156.59,33302.25,0.01,7,0.14,18.17,0.41,1.62,4.35,5.17,5.78,6.78,11.01,0,0,0,0,1,0,0,0,0,0,0
1.390611551,0.233496233,7,0.73031833,0,0.64,122335.94,275.81,110.33,-5287.64,4568.68,1.16,1183.54,941.47,1.26,291.34,14430.89,0.02,18.4,0.36,58.98,1.34,1.54,3.2,3.46,3.98,5.42,8.35,1,1,0,0,0,0,0,0,0,0,0
1.484800121,0.255733364,5,0.877200093,1,5.25,159305.68,358.58,143.43,-6790.92,4887.72,1.39,-1338.14,958.1,1.4,331.33,19153.2,0.02,15.6,0.26,38.62,0.76,1.83,3.12,3.51,4.35,4.64,7.32,0,0,0,0,0,0,0,0,1,0,0
2.080568651,0.112274603,7,0.526157935,1,1.3,74530.63,168.11,67.24,-3844.97,6905.73,0.56,-809.06,1035.39,0.78,128.09,9300.44,0.01,8.8,0.17,25.28,0.57,1.6,3.57,4.37,4.5,5.95,9.04,0,0,0,0,1,0,0,0,0,0,0
1.733144555,0.220314456,2,0.972892677,2,0.64,133108.22,296.27,118.51,-8283.45,5728.92,1.45,-1314.55,995.28,1.32,827.01,22694,0.04,10.5,0.2,33.49,0.76,1.84,3.39,4.53,4,4.21,5.79,1,0,0,0,1,0,0,0,0,0,0
0.832685439,0.15299472,3,0.64283128,0,4.99,80001.9,179.79,71.91,-7448.42,2678.86,2.78,-1068.34,795.64,1.34,466.56,12028.24,0.04,169.5,2.98,558,11.45,1.04,1.45,3.33,1.39,2.9,4.77,0,0,0,0,1,0,0,0,1,0,0
1.343999454,0.235815326,6,1.061630652,1,3.9,140042.09,313.43,125.37,-6551.33,4410.8,1.49,-1228.48,932.62,1.32,240.48,26304.79,0.01,17.9,0.31,43.62,0.89,1.53,3.18,3.64,4.17,4.93,7.81,0,0,0,0,0,0,0,0,1,0,0
0.821157647,0.164780903,6,0.899084378,1,3.62,86325.3,192.98,77.19,-4523.25,2639.81,1.71,-845.32,791.35,1.07,155.77,19930.65,0.01,44.5,0.79,108.2,2.23,1.11,2.05,2.65,2.66,3.77,5.25,0,0,0,0,0,0,0,0,1,0,0
1.028277293,0.145762377,3,0.944217868,3,3.95,82775.18,183.7,73.48,-3466.49,3341.37,1.04,-791.69,858.7,0.92,454.49,21594.54,0.02,30.1,0.54,87.91,1.84,1.75,2.41,2.63,3.18,4.16,5.31,0,0,0,1,0,0,0,0,0,0,0
1.948861538,0.28108923,2,0.804504617,0,4.22,185196.12,416.49,166.6,12104.18,6459.61,1.87,-2018.39,1021.51,1.98,888.11,16708.15,0.05,32.4,0.58,112.95,2.35,1.74,2.31,4.27,2.91,3.27,6.01,0,0,0,0,1,0,0,0,1,0,0
0.823182941,0.215941639,4,0.782051253,1,4.34,109801.74,246.91,98.76,-5078.86,2646.67,1.92,-1004.47,792.11,1.27,246.11,15995.68,0.02,49.7,0.86,119.61,2.41,1.31,1.88,2.22,2.48,3.37,4.62,0,0,0,0,0,0,0,0,1,0,0
1.923483837,0.260319612,5,1.07364763,1,3.62,176478.79,395.56,158.22,-8001.36,6373.65,1.26,-1504.2,1018.67,1.48,347.33,26817.98,0.01,10,0.18,24.39,0.5,2.01,4.15,4.41,5.35,5.72,11.19,0,0,0,0,0,0,0,0,1,0,0
1.302183616,0.21,4,0.776942115,1,2.95,118950.59,267.55,107.02,-5478.67,4269.16,1.28,-1099.59,924.3,1.19,271.64,15836.38,0.02,20.3,0.37,50.55,1.06,1.65,2.71,3.2,3.84,4.31,6.49,0,0,0,0,0,0,0,0,1,0,0
1.26596009,0.18475818,3,1.378268158,0,5.29,118395.54,259.2,103.68,-10561.89,4146.46,2.55,-1394.21,916.78,1.52,500.67,41756.06,0.01,67.5,1.18,233.48,4.77,1.6,1.96,3.61,2.19,4.02,6.46,0,0,0,0,1,0,0,0,1,0,0
0.781072841,0.225898054,6,1.392868949,2,3.26,107660.45,237.36,94.95,-7204,2504.03,2.88,-1205.58,775.85,1.55,183.51,42565.27,0,90.4,1.72,261.25,5.78,0.83,1.44,2.08,1.9,3.77,6.84,1,0,0,0,1,0,0,0,0,0,0
0.728962593,0.122932921,3,1.313116228,0,3.19,69507.03,149.61,59.84,-6560.5,2327.52,2.82,-879.41,754.21,1.17,276.39,38249.08,0.01,144.4,2.65,474.72,10.15,1.09,1.18,2.47,1.51,3.35,5.12,0,0,0,0,1,0,0,0,1,0,0
2.03676945,0.226967327,2,0.910515417,2,6.66,156514.96,350.07,140.03,-10800.13,6757.37,1.6,-1738.9,1030.94,1.69,958.67,20344.36,0.05,25.8,0.47,56.24,1.19,1.69,2.36,2.81,2.78,4.41,4.66,0,0,0,0,1,0,0,0,0,0,0
2.308504962,0.224273226,5,0.931982516,2,5.41,160759.81,361.16,144.46,-9100.38,7677.81,1.19,-1713.55,1056.37,1.62,449.4,21135.42,0.02,20.4,0.38,41.98,0.9,2.09,3.51,4.07,3.78,6.49,10.44,0,0,0,0,1,0,0,0,0,0,0
2.397429397,0.174427952,6,0.73273348,2,3.74,126188.56,284.23,113.69,-6816.87,7979.01,0.85,-1372.31,1063.66,1.29,369.24,14501.56,0.03,16,0.3,34.6,0.76,2.06,3.67,3.86,4.23,6.04,10.09,1,0,0,0,1,0,0,0,0,0,0
1.037868832,0.231383198,7,1.00308401,0,5.13,124458.36,278.81,111.52,-11652.73,3373.86,3.45,2250.43,861.39,2.61,160.1,23887.15,0.01,101.4,1.78,327.6,6.71,1.34,1.99,2.9,1.8,3.96,6.15,0,0,0,0,1,0,0,0,1,0,0
0.563842929,0.29,6,1.227245605,0,3.83,124680.51,277.59,111.04,-11274.17,1768.22,6.38,-1443.65,671.95,2.15,211.51,33886.23,0.01,410.8,7.4,1322.58,27.8,0.64,1.35,2.02,0.9,3.06,3.46,0,0,0,0,1,0,0,0,1,0,0
0.768310009,0.180713086,3,1.297142057,1,2.01,92046.12,201.11,80.44,-4924.5,2460.8,2,-889.9,770.71,1.16,337.74,37415.15,0.01,52.4,0.99,138.98,3.05,0.94,1.83,2.29,2.41,3.25,6.01,0,0,0,0,1,0,0,0,0,0,0
1.305807541,0.207230453,2,1.036436849,0,4.41,124983.42,277.17,110.87,-10223.86,4281.43,2.39,-1464.55,925.04,1.58,701.21,25247.62,0.03,61.7,1.1,214.62,4.45,1.47,1.69,3.92,2.2,3.05,5.65,0,0,0,0,1,0,0,0,1,0,0
1.020678128,0.175021991,2,0.713145142,0,3.09,92354.59,206.73,82.69,-7256.19,3315.63,2.19,-1135.05,856.55,1.33,533.53,13935.12,0.04,82.8,1.52,276.38,5.93,1.34,1.44,3.62,1.87,2.86,4.29,0,0,0,0,1,0,0,0,1,0,0
1.383514245,0.203359178,6,1.237478748,0,2.74,119666.29,265.34,106.14,-9350.75,4544.64,2.06,1745.27,940.15,1.86,132.77,34390.67,0,36.3,0.68,115.84,2.51,2.08,2.49,3,2.99,4.91,10.03,0,0,0,0,1,0,0,0,1,0,0
0.928818627,0.183530229,4,0.923811683,1,1.07,87860.19,195.9,78.36,-5169.2,3004.48,1.72,-934.13,828.76,1.13,256.11,20832.16,0.01,41.1,0.81,127.52,2.92,1.14,2.17,3.4,2.8,3.51,7.67,1,0,0,0,1,0,0,0,0,0,0
1.145465723,0.20735673,2,1.289777874,1,6.23,133088.56,291.74,116.7,-8328.48,3738.32,2.23,1242.74,889.4,1.4,1154.69,37034.14,0.03,51.7,0.86,172.48,3.35,1.01,1.67,2.24,1.84,3.2,3.67,0,0,0,0,0,0,0,0,1,0,0
0.322670757,0.136270942,2,0.793703283,1,1.08,56032.82,123.74,49.5,-4078.59,951.32,4.29,-668.92,494.12,1.35,435.94,16362.89,0.03,433.5,8.51,1297.59,29.71,0.66,0.69,0.8,0.87,0.88,2.07,1,0,0,0,1,0,0,0,0,0,0
